temperature,rainfall,humidity,soil_moisture,forecast_rainfall,historical_rainfall,historical_temperature,crop_type,soil_type,water_availability,drought_risk,flood_risk,heat_risk,extreme_rainfall_risk
42.4,0.0,90.8,30.3,7.9,40.1,41.9,Pulses,Clayey Loam,Low / Moderate Deficit,0,0,1,0
37.0,0.0,55.6,18.0,3.9,59.6,36.4,Paddy,Red Soil,Low / Moderate Deficit,1,0,0,0
29.0,0.0,43.1,19.7,11.4,21.7,31.5,Maize,Red Soil,Low / Moderate Deficit,1,0,0,0
33.0,0.0,72.1,23.2,14.0,36.2,33.9,Sugarcane,Sandy Loam,Adequate,0,0,0,0
27.1,0.5,69.1,20.6,0.8,67.4,28.3,Pulses,Red Soil,Low / Moderate Deficit,1,0,0,0
21.1,0.0,43.5,44.0,2.0,73.1,19.7,Paddy,Black Soil,Adequate,0,0,0,0
34.4,0.0,58.9,17.1,1.5,5.6,37.6,Soybean,Alluvial Soil,Critical Deficit,1,0,0,0
34.1,4.0,52.5,39.1,2.7,30.4,32.8,Pulses,Red Soil,Adequate,0,0,0,0
38.8,0.0,64.6,18.0,3.2,9.1,36.3,Mustard,Black Soil,Critical Deficit,1,0,1,0
30.0,0.0,54.4,15.8,0.2,14.1,31.1,Wheat,Red Soil,Critical Deficit,1,0,0,0
29.4,0.0,42.4,53.5,0.8,95.5,33.2,Mustard,Black Soil,Saturated,0,0,0,0
31.2,0.0,68.3,25.6,0.8,75.7,32.7,Cotton,Alluvial Soil,Adequate,0,0,0,0
22.0,0.0,51.0,23.8,4.6,52.9,23.0,Pulses,Sandy Loam,Low / Moderate Deficit,0,0,0,0
25.4,0.0,81.8,27.7,12.9,63.3,25.7,Pulses,Clayey Loam,Adequate,0,0,0,0
28.4,1.6,81.4,34.3,13.5,82.6,30.1,Soybean,Clayey Loam,Adequate,0,0,0,0
26.4,0.0,96.7,55.3,29.6,196.7,25.9,Cotton,Red Soil,Saturated,0,1,0,0
28.1,26.6,89.5,27.9,1.2,42.6,28.5,Sugarcane,Red Soil,Low / Moderate Deficit,0,0,0,0
34.0,0.0,61.7,33.4,0.4,45.6,35.1,Paddy,Alluvial Soil,Adequate,0,0,0,0
26.3,0.0,80.3,18.0,52.8,80.8,26.9,Mustard,Sandy Loam,Adequate,0,0,0,1
35.2,0.0,54.5,18.0,0.4,57.0,35.1,Cotton,Clayey Loam,Adequate,0,0,0,0
27.5,16.9,54.8,33.9,31.4,66.3,25.9,Soybean,Red Soil,Adequate,0,0,0,0
31.9,0.0,67.0,29.4,0.3,56.4,30.3,Mustard,Black Soil,Adequate,0,0,0,0
30.0,21.0,80.4,18.0,55.6,51.4,31.9,Pulses,Clayey Loam,Adequate,0,0,0,1
28.8,0.0,33.3,40.1,1.2,52.1,30.8,Pulses,Red Soil,Adequate,0,0,0,0
25.4,0.0,42.4,52.0,1.8,103.5,24.7,Wheat,Black Soil,Saturated,0,0,0,0
32.5,29.0,31.1,14.9,64.9,4.9,33.8,Wheat,Sandy Loam,Critical Deficit,1,0,0,1
27.0,0.0,77.1,32.7,28.7,77.5,24.8,Soybean,Sandy Loam,Adequate,0,0,0,0
23.9,0.0,42.0,28.8,2.0,30.6,23.5,Paddy,Black Soil,Adequate,0,0,0,0
31.6,0.0,79.6,18.1,12.7,0.6,32.1,Maize,Red Soil,Critical Deficit,1,0,0,0
25.4,0.0,44.2,22.9,0.7,36.0,24.8,Cotton,Red Soil,Adequate,0,0,0,0
35.6,0.0,27.9,19.3,0.1,60.2,35.4,Sugarcane,Sandy Loam,Adequate,0,0,1,0
27.4,38.1,33.1,50.4,4.2,148.9,28.7,Soybean,Clayey Loam,Saturated,0,1,0,0
27.5,0.0,58.5,28.2,0.6,48.3,27.0,Mustard,Red Soil,Adequate,0,0,0,0
27.4,0.0,48.5,15.7,0.8,11.6,30.4,Mustard,Clayey Loam,Critical Deficit,1,0,0,0
22.5,0.0,39.4,24.4,5.0,55.0,24.9,Pulses,Clayey Loam,Adequate,0,0,0,0
32.1,0.0,84.9,18.1,27.5,7.3,28.9,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
19.2,9.3,84.2,18.9,63.0,24.3,17.4,Paddy,Red Soil,Adequate,0,0,0,1
32.3,0.0,98.0,41.8,97.8,54.6,31.0,Soybean,Black Soil,Low / Moderate Deficit,0,1,0,1
30.5,0.0,68.8,45.1,0.0,68.4,31.3,Paddy,Black Soil,Adequate,0,0,0,0
29.1,13.3,32.7,24.3,11.9,45.4,28.6,Paddy,Sandy Loam,Adequate,0,0,0,0
41.6,0.0,58.2,16.1,1.7,10.5,43.7,Maize,Black Soil,Critical Deficit,1,0,1,0
29.3,36.1,78.9,26.9,13.5,44.8,31.7,Soybean,Red Soil,Adequate,0,0,0,0
24.7,0.0,55.6,14.9,0.1,9.6,26.1,Pulses,Alluvial Soil,Critical Deficit,1,0,0,0
39.1,0.0,66.9,33.1,2.2,74.7,40.1,Paddy,Red Soil,Adequate,0,0,1,0
29.7,0.0,56.5,24.2,0.4,64.8,29.6,Paddy,Clayey Loam,Adequate,0,0,0,0
33.0,0.0,30.8,24.3,6.3,37.2,33.2,Paddy,Alluvial Soil,Adequate,0,0,0,0
30.6,0.0,46.6,36.5,0.8,76.6,32.4,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
34.1,0.0,31.6,45.0,1.5,165.5,33.9,Maize,Alluvial Soil,Saturated,0,0,0,0
31.1,0.0,42.3,19.4,3.3,11.7,30.8,Mustard,Sandy Loam,Critical Deficit,1,0,0,0
25.8,0.0,39.0,18.0,5.2,35.2,24.3,Paddy,Red Soil,Adequate,0,0,0,0
26.3,0.0,36.0,33.4,2.3,79.1,27.6,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,0,0
24.1,0.0,57.8,23.5,1.1,82.7,22.4,Wheat,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
28.4,0.0,59.5,38.1,5.7,30.2,28.5,Wheat,Black Soil,Adequate,0,0,0,0
25.2,0.0,68.4,57.8,0.2,178.6,24.7,Soybean,Alluvial Soil,Saturated,0,0,0,0
32.8,9.8,79.9,18.0,40.4,37.4,33.3,Sugarcane,Sandy Loam,Adequate,0,0,0,0
40.0,0.0,71.7,20.7,108.3,50.0,39.2,Soybean,Alluvial Soil,Low / Moderate Deficit,1,0,1,1
32.1,0.0,72.9,31.7,3.3,42.6,31.5,Wheat,Sandy Loam,Low / Moderate Deficit,0,0,0,0
31.1,0.0,65.0,41.0,0.5,76.6,28.4,Maize,Black Soil,Adequate,0,0,0,0
36.1,0.0,39.8,52.0,10.3,158.5,34.7,Wheat,Sandy Loam,Saturated,0,0,0,0
32.4,0.0,47.7,14.9,4.9,4.9,33.8,Sugarcane,Alluvial Soil,Critical Deficit,1,0,0,0
24.1,0.0,77.6,58.7,20.2,170.2,23.6,Mustard,Clayey Loam,Saturated,0,1,0,0
31.2,0.0,34.7,42.3,1.5,23.0,32.8,Pulses,Black Soil,Adequate,0,0,0,0
28.7,100.5,54.2,22.2,33.3,71.1,31.3,Sugarcane,Red Soil,Adequate,0,0,0,1
19.2,0.0,38.0,16.3,0.2,5.2,19.4,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
35.6,0.0,44.3,52.5,2.2,188.6,37.1,Mustard,Black Soil,Saturated,0,0,0,0
34.5,0.0,90.3,20.6,40.7,73.1,35.1,Pulses,Sandy Loam,Low / Moderate Deficit,1,0,0,1
31.8,0.0,56.5,32.5,0.9,40.4,33.6,Pulses,Clayey Loam,Low / Moderate Deficit,0,0,0,0
28.3,20.6,66.9,27.4,14.5,75.0,28.8,Soybean,Alluvial Soil,Adequate,0,0,0,0
22.0,12.3,80.3,14.2,0.3,14.7,20.7,Paddy,Black Soil,Critical Deficit,1,0,0,0
32.0,18.2,62.8,26.2,34.3,83.1,32.9,Maize,Red Soil,Adequate,0,0,0,0
16.7,23.7,74.7,20.3,34.8,53.9,18.6,Mustard,Alluvial Soil,Adequate,0,0,0,0
23.8,25.4,63.1,25.1,0.2,83.9,24.7,Wheat,Clayey Loam,Adequate,0,0,0,0
35.9,0.0,52.2,15.0,0.9,0.3,37.4,Sugarcane,Alluvial Soil,Critical Deficit,1,0,0,0
27.4,16.0,31.5,18.0,35.3,25.7,24.7,Wheat,Clayey Loam,Low / Moderate Deficit,1,0,0,0
29.1,0.0,64.1,28.4,0.4,54.0,28.9,Soybean,Black Soil,Low / Moderate Deficit,0,0,0,0
25.6,0.0,37.2,12.3,2.7,1.8,25.5,Sugarcane,Alluvial Soil,Critical Deficit,1,0,0,0
28.9,0.0,74.9,29.5,30.2,54.4,28.3,Mustard,Sandy Loam,Adequate,0,0,0,0
23.3,6.3,65.2,25.6,2.8,62.3,19.8,Maize,Alluvial Soil,Adequate,0,0,0,0
38.9,0.0,49.8,20.5,2.1,78.0,38.7,Pulses,Red Soil,Low / Moderate Deficit,1,0,1,0
37.2,0.0,62.3,24.0,4.6,58.4,39.0,Soybean,Red Soil,Adequate,0,0,0,0
32.1,6.7,63.3,56.3,0.2,142.3,32.1,Maize,Red Soil,Saturated,0,0,0,0
22.6,0.0,56.5,33.8,5.1,52.6,20.3,Sugarcane,Clayey Loam,Adequate,0,0,0,0
36.9,20.2,74.2,50.7,1.1,201.6,37.4,Maize,Red Soil,Saturated,0,1,0,0
34.6,0.0,98.0,20.4,34.6,70.0,34.3,Soybean,Red Soil,Low / Moderate Deficit,1,0,0,0
31.6,0.0,80.8,23.7,16.6,67.1,32.5,Soybean,Alluvial Soil,Adequate,0,0,0,0
38.5,0.0,47.1,28.0,2.1,40.2,38.7,Sugarcane,Clayey Loam,Adequate,0,0,1,0
38.0,12.2,80.8,57.6,11.4,163.7,37.8,Cotton,Black Soil,Saturated,0,1,1,0
34.7,0.0,61.5,60.5,0.2,124.3,36.9,Maize,Clayey Loam,Saturated,0,0,0,0
33.2,0.0,31.9,12.5,1.8,6.1,31.8,Pulses,Red Soil,Critical Deficit,1,0,0,0
34.1,0.0,61.5,16.8,6.5,12.1,32.9,Paddy,Clayey Loam,Critical Deficit,1,0,0,0
15.7,0.0,48.8,13.7,1.7,14.8,14.0,Wheat,Black Soil,Critical Deficit,1,0,0,0
17.9,0.0,65.7,27.4,0.4,79.6,16.8,Sugarcane,Clayey Loam,Low / Moderate Deficit,0,0,0,0
21.6,0.0,60.9,27.9,0.3,79.8,20.6,Pulses,Red Soil,Adequate,0,0,0,0
26.8,0.0,52.2,25.5,3.9,37.5,24.9,Soybean,Red Soil,Adequate,0,0,0,0
25.0,0.0,63.9,27.2,1.7,61.6,26.5,Mustard,Alluvial Soil,Adequate,0,0,0,0
31.8,0.0,98.0,50.9,12.0,97.2,31.6,Sugarcane,Clayey Loam,Saturated,0,0,0,0
33.4,0.0,37.7,31.0,0.6,50.4,33.3,Soybean,Red Soil,Adequate,0,0,0,0
25.3,0.0,36.8,19.2,2.5,3.8,27.1,Cotton,Black Soil,Critical Deficit,1,0,0,0
27.5,0.0,42.7,30.5,0.5,39.1,28.1,Maize,Clayey Loam,Adequate,0,0,0,0
29.2,0.0,59.3,32.3,1.6,72.8,29.7,Sugarcane,Black Soil,Adequate,0,0,0,0
34.7,0.0,51.4,13.2,2.1,4.9,34.1,Soybean,Red Soil,Critical Deficit,1,0,0,0
33.7,0.0,57.4,24.3,2.1,34.0,33.7,Pulses,Clayey Loam,Adequate,0,0,0,0
32.3,0.0,79.8,18.0,18.5,71.5,34.7,Paddy,Red Soil,Low / Moderate Deficit,1,0,0,0
33.9,0.0,85.4,15.6,24.1,5.9,33.8,Pulses,Sandy Loam,Critical Deficit,1,0,0,0
24.6,0.0,45.3,14.2,2.6,10.8,29.2,Cotton,Sandy Loam,Critical Deficit,1,0,0,0
33.0,0.0,49.5,37.5,3.4,25.2,32.7,Mustard,Sandy Loam,Low / Moderate Deficit,0,0,0,0
31.5,0.0,39.8,32.4,0.2,68.2,35.2,Soybean,Black Soil,Adequate,0,0,0,0
29.1,6.4,64.8,13.0,1.7,9.3,26.9,Mustard,Red Soil,Critical Deficit,1,0,0,0
44.7,5.3,78.7,43.6,25.4,74.1,44.7,Maize,Sandy Loam,Low / Moderate Deficit,0,1,1,0
30.4,0.0,61.8,19.7,0.7,1.7,30.5,Wheat,Alluvial Soil,Critical Deficit,1,0,0,0
32.7,11.5,82.0,18.8,28.6,78.5,35.6,Cotton,Red Soil,Adequate,0,0,0,0
30.7,0.0,36.4,11.2,0.7,11.4,31.0,Maize,Red Soil,Critical Deficit,1,0,0,0
31.7,0.0,73.9,34.4,19.9,79.0,29.9,Wheat,Red Soil,Low / Moderate Deficit,0,0,0,0
38.4,0.0,43.1,29.6,1.4,30.6,36.0,Sugarcane,Sandy Loam,Adequate,0,0,1,0
42.0,10.7,62.8,18.0,2.5,38.7,43.1,Soybean,Red Soil,Low / Moderate Deficit,1,0,1,0
45.9,19.0,63.8,32.6,16.8,42.2,46.1,Pulses,Sandy Loam,Adequate,0,0,1,0
30.2,0.0,72.2,22.0,35.4,6.1,30.6,Paddy,Red Soil,Critical Deficit,0,0,0,0
26.9,0.0,70.1,16.1,5.7,1.2,25.3,Soybean,Sandy Loam,Critical Deficit,1,0,0,0
30.7,0.0,42.8,32.1,0.1,67.0,31.1,Mustard,Sandy Loam,Adequate,0,0,0,0
28.7,0.0,61.4,16.9,7.1,11.2,29.2,Cotton,Red Soil,Critical Deficit,1,0,0,0
22.5,0.0,81.4,25.2,56.8,84.6,22.6,Soybean,Clayey Loam,Low / Moderate Deficit,0,0,0,1
26.7,0.0,74.9,22.1,9.4,44.6,24.2,Cotton,Red Soil,Adequate,0,0,0,0
30.4,5.6,49.5,26.6,2.5,80.9,32.4,Cotton,Red Soil,Low / Moderate Deficit,0,0,0,0
25.5,0.0,45.1,38.4,5.0,55.1,27.8,Sugarcane,Black Soil,Adequate,0,0,0,0
20.4,17.0,67.1,56.0,18.5,101.0,22.3,Maize,Sandy Loam,Saturated,0,1,0,0
25.3,0.0,51.2,21.6,1.3,78.3,25.0,Cotton,Clayey Loam,Low / Moderate Deficit,1,0,0,0
32.7,0.7,63.1,45.0,2.0,243.2,31.8,Pulses,Clayey Loam,Saturated,0,0,0,0
33.0,0.0,46.9,23.9,1.7,71.7,32.9,Soybean,Red Soil,Low / Moderate Deficit,0,0,0,0
29.0,0.0,37.6,25.3,0.9,67.4,30.6,Wheat,Red Soil,Adequate,0,0,0,0
32.2,0.0,50.8,53.8,5.1,190.3,32.3,Sugarcane,Alluvial Soil,Saturated,0,0,0,0
22.5,0.0,58.1,16.6,6.6,11.5,23.7,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
33.2,0.0,76.7,23.9,6.8,39.2,35.7,Pulses,Red Soil,Low / Moderate Deficit,0,0,0,0
32.7,0.0,41.7,53.1,7.0,216.6,31.6,Mustard,Alluvial Soil,Saturated,0,0,0,0
27.2,6.3,74.1,51.8,8.3,177.7,26.0,Mustard,Sandy Loam,Saturated,0,0,0,0
32.3,0.0,24.9,36.6,3.6,64.1,31.8,Maize,Black Soil,Adequate,0,0,0,0
17.8,0.0,41.0,29.5,3.8,38.9,18.2,Mustard,Black Soil,Adequate,0,0,0,0
28.2,0.0,77.4,21.6,35.4,27.1,26.6,Wheat,Sandy Loam,Low / Moderate Deficit,1,0,0,0
22.9,0.0,67.3,30.2,5.4,71.0,22.1,Wheat,Clayey Loam,Low / Moderate Deficit,0,0,0,0
33.8,0.0,66.5,17.7,1.4,3.1,32.8,Cotton,Alluvial Soil,Critical Deficit,1,0,0,0
28.7,0.0,53.6,22.1,3.1,48.3,33.1,Mustard,Red Soil,Adequate,0,0,0,0
30.2,16.0,64.1,35.2,14.4,82.5,29.9,Maize,Black Soil,Adequate,0,0,0,0
32.3,0.0,66.6,26.0,1.3,39.8,34.3,Mustard,Sandy Loam,Adequate,0,0,0,0
38.6,0.0,73.3,52.1,27.5,221.5,38.0,Cotton,Black Soil,Saturated,0,1,1,0
19.9,0.0,49.0,60.7,4.8,170.0,19.3,Cotton,Red Soil,Saturated,0,0,0,0
24.1,0.0,44.6,23.5,1.8,20.4,23.0,Maize,Alluvial Soil,Adequate,0,0,0,0
40.3,0.0,67.8,27.0,0.5,34.5,39.5,Mustard,Red Soil,Adequate,0,0,1,0
34.1,0.0,77.2,41.8,10.0,45.1,34.4,Sugarcane,Black Soil,Adequate,0,0,0,0
31.0,6.2,66.4,34.1,0.2,80.6,29.5,Soybean,Black Soil,Adequate,0,0,0,0
26.2,0.0,36.5,25.5,2.1,59.7,26.2,Sugarcane,Red Soil,Low / Moderate Deficit,0,0,0,0
32.3,0.0,80.2,37.6,8.7,58.3,33.4,Pulses,Red Soil,Adequate,0,0,0,0
31.6,0.0,37.7,21.7,4.5,82.6,33.9,Soybean,Black Soil,Adequate,0,0,0,0
32.9,0.0,81.2,18.0,11.7,64.2,32.8,Pulses,Clayey Loam,Low / Moderate Deficit,1,0,0,0
33.6,0.0,44.5,23.2,1.8,26.7,32.0,Pulses,Sandy Loam,Adequate,0,0,0,0
31.9,0.0,85.2,20.2,13.6,54.1,31.5,Wheat,Sandy Loam,Adequate,0,0,0,0
34.3,0.0,69.4,13.9,0.5,10.4,34.6,Soybean,Clayey Loam,Critical Deficit,1,0,0,0
31.9,0.0,78.0,29.8,0.8,58.8,32.0,Paddy,Alluvial Soil,Adequate,0,0,0,0
38.2,0.0,65.6,35.9,0.3,67.4,40.2,Soybean,Clayey Loam,Adequate,0,0,1,0
23.2,0.0,71.7,23.4,37.4,34.7,23.7,Pulses,Black Soil,Low / Moderate Deficit,0,0,0,0
32.2,0.0,38.0,20.3,1.2,0.3,32.7,Wheat,Red Soil,Critical Deficit,1,0,0,0
34.9,0.0,74.2,30.0,34.8,31.5,34.5,Mustard,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
36.8,0.0,65.2,33.7,1.4,31.8,35.8,Pulses,Black Soil,Adequate,0,0,0,0
27.6,5.6,88.4,18.0,7.5,48.2,26.1,Pulses,Clayey Loam,Low / Moderate Deficit,1,0,0,0
28.8,0.0,31.3,15.3,2.5,5.5,29.1,Pulses,Alluvial Soil,Critical Deficit,1,0,0,0
34.0,0.0,87.9,30.9,1.3,77.8,35.8,Maize,Black Soil,Adequate,0,0,0,0
30.2,0.0,87.6,22.0,32.3,13.5,30.2,Soybean,Clayey Loam,Critical Deficit,0,0,0,0
30.0,0.0,51.1,30.2,2.4,37.5,29.0,Paddy,Clayey Loam,Adequate,0,0,0,0
35.4,0.0,79.6,21.9,7.4,6.6,34.4,Wheat,Sandy Loam,Critical Deficit,1,0,0,0
31.5,0.0,53.7,14.6,3.2,5.9,30.4,Cotton,Red Soil,Critical Deficit,1,0,0,0
33.1,0.0,80.7,18.0,6.4,33.2,34.0,Wheat,Clayey Loam,Adequate,0,0,0,0
23.1,0.0,76.2,28.2,11.1,35.7,23.1,Cotton,Red Soil,Adequate,0,0,0,0
37.3,0.0,48.0,13.9,1.9,11.3,38.4,Sugarcane,Black Soil,Critical Deficit,1,0,0,0
27.3,0.0,84.6,18.8,11.9,83.7,27.9,Soybean,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
34.5,0.0,73.0,19.0,8.6,50.7,34.5,Cotton,Alluvial Soil,Adequate,0,0,0,0
36.3,0.0,22.0,26.9,1.5,42.8,36.2,Sugarcane,Clayey Loam,Adequate,0,0,0,0
24.6,0.0,80.6,22.7,3.6,69.2,24.9,Sugarcane,Sandy Loam,Adequate,0,0,0,0
34.6,0.0,48.9,24.9,4.1,63.8,35.5,Pulses,Alluvial Soil,Adequate,0,0,0,0
18.0,0.0,56.3,9.4,3.5,1.1,16.0,Mustard,Alluvial Soil,Critical Deficit,1,0,0,0
38.1,0.0,53.3,18.9,8.3,7.5,36.0,Pulses,Clayey Loam,Critical Deficit,1,0,1,0
43.8,0.0,46.6,30.9,0.1,50.9,45.4,Maize,Black Soil,Adequate,0,0,1,0
29.8,0.0,57.9,26.7,3.5,78.0,28.2,Maize,Red Soil,Adequate,0,0,0,0
37.9,0.0,54.5,32.2,1.5,58.2,37.2,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
30.7,0.0,61.8,17.1,5.0,8.7,28.9,Pulses,Red Soil,Critical Deficit,1,0,0,0
31.5,0.0,74.0,11.7,8.2,6.6,34.1,Pulses,Sandy Loam,Critical Deficit,1,0,0,0
39.4,7.3,44.9,31.5,3.6,67.5,40.2,Paddy,Black Soil,Adequate,0,0,1,0
34.1,18.1,76.7,51.2,25.8,201.0,30.2,Paddy,Clayey Loam,Saturated,0,1,0,0
33.5,0.0,34.0,34.9,2.6,60.3,32.2,Paddy,Black Soil,Adequate,0,0,0,0
23.0,0.0,33.8,19.6,2.3,20.8,19.8,Maize,Clayey Loam,Adequate,0,0,0,0
30.9,0.0,82.9,18.0,30.5,77.1,31.1,Paddy,Alluvial Soil,Adequate,0,0,0,0
33.8,0.0,65.1,29.3,0.2,25.1,34.2,Sugarcane,Black Soil,Low / Moderate Deficit,0,0,0,0
30.8,0.0,55.6,26.8,1.4,40.9,30.0,Wheat,Alluvial Soil,Adequate,0,0,0,0
27.8,0.0,69.9,31.8,2.1,21.9,28.3,Maize,Sandy Loam,Adequate,0,0,0,0
25.8,0.0,80.0,22.7,3.3,45.5,25.8,Sugarcane,Clayey Loam,Low / Moderate Deficit,0,0,0,0
21.1,8.1,22.3,20.2,4.2,5.5,19.8,Cotton,Black Soil,Critical Deficit,1,0,0,0
33.3,0.0,62.4,60.6,2.0,178.9,32.6,Soybean,Red Soil,Saturated,0,0,0,0
29.9,0.0,90.3,18.0,25.5,21.1,26.8,Sugarcane,Alluvial Soil,Low / Moderate Deficit,1,0,0,0
26.6,0.0,74.7,13.3,10.6,14.9,28.5,Wheat,Alluvial Soil,Critical Deficit,1,0,0,0
27.5,0.0,68.2,15.9,0.2,6.7,28.8,Maize,Black Soil,Critical Deficit,1,0,0,0
24.8,0.0,66.3,62.9,2.3,93.0,25.7,Pulses,Black Soil,Saturated,0,0,0,0
31.1,0.0,42.4,36.3,3.4,38.2,30.0,Maize,Black Soil,Low / Moderate Deficit,0,0,0,0
26.0,0.0,66.5,36.1,10.4,65.7,25.7,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
33.1,0.0,55.1,19.2,0.2,71.8,33.5,Sugarcane,Clayey Loam,Adequate,0,0,0,0
28.0,0.0,40.0,16.8,1.3,9.0,26.3,Maize,Sandy Loam,Critical Deficit,1,0,0,0
33.8,0.0,67.3,18.0,1.0,41.2,31.9,Maize,Alluvial Soil,Adequate,0,0,0,0
32.0,0.0,52.6,26.1,0.4,75.4,28.8,Paddy,Alluvial Soil,Adequate,0,0,0,0
28.2,25.4,39.4,25.7,12.8,66.1,25.0,Cotton,Clayey Loam,Adequate,0,0,0,0
37.4,0.0,70.0,19.3,0.6,55.3,38.8,Soybean,Sandy Loam,Low / Moderate Deficit,1,0,0,0
23.5,0.0,40.7,33.5,1.6,20.7,21.3,Sugarcane,Sandy Loam,Low / Moderate Deficit,0,0,0,0
31.9,0.0,65.7,28.8,4.5,32.4,31.9,Sugarcane,Alluvial Soil,Low / Moderate Deficit,0,0,0,0
29.2,0.0,43.4,33.1,0.8,36.7,29.6,Soybean,Red Soil,Adequate,0,0,0,0
42.3,0.0,66.6,32.6,15.6,67.1,42.7,Paddy,Alluvial Soil,Adequate,0,0,1,0
33.2,0.0,54.7,27.8,1.5,21.6,33.6,Mustard,Red Soil,Adequate,0,0,0,0
36.5,0.0,47.0,13.4,8.6,14.4,35.4,Sugarcane,Clayey Loam,Critical Deficit,1,0,0,0
23.8,0.0,77.9,29.1,52.9,28.0,21.6,Mustard,Alluvial Soil,Adequate,0,0,0,1
27.4,0.0,70.1,13.8,6.7,1.7,30.1,Cotton,Black Soil,Critical Deficit,1,0,0,0
27.2,0.0,40.5,18.0,0.8,35.2,25.7,Cotton,Red Soil,Adequate,0,0,0,0
34.1,0.0,76.5,34.5,0.2,84.4,34.4,Pulses,Black Soil,Adequate,0,0,0,0
22.0,0.0,35.8,13.4,4.1,14.9,21.9,Mustard,Red Soil,Critical Deficit,1,0,0,0
34.1,6.2,61.3,33.6,0.5,53.4,33.4,Soybean,Black Soil,Adequate,0,0,0,0
35.8,0.0,43.4,24.6,0.8,47.3,33.2,Maize,Sandy Loam,Adequate,0,0,0,0
27.2,0.0,42.7,31.4,4.5,60.1,26.8,Mustard,Black Soil,Adequate,0,0,0,0
25.9,0.0,65.6,21.5,2.2,44.8,25.7,Sugarcane,Alluvial Soil,Adequate,0,0,0,0
23.8,0.0,30.2,24.0,9.4,35.7,24.3,Soybean,Red Soil,Adequate,0,0,0,0
37.0,0.0,51.2,36.6,6.4,43.9,38.1,Maize,Sandy Loam,Adequate,0,0,0,0
29.2,0.0,50.3,48.0,4.2,28.4,30.2,Pulses,Black Soil,Adequate,0,0,0,0
27.3,0.0,97.6,18.0,52.8,60.2,29.5,Mustard,Red Soil,Low / Moderate Deficit,1,0,0,1
25.2,0.0,30.2,30.3,1.7,54.5,24.0,Soybean,Sandy Loam,Adequate,0,0,0,0
31.9,0.0,68.5,18.0,8.4,55.0,30.5,Wheat,Sandy Loam,Adequate,0,0,0,0
32.7,0.0,45.5,37.8,1.8,68.8,31.4,Soybean,Black Soil,Adequate,0,0,0,0
31.4,0.0,48.8,23.3,2.0,20.3,30.9,Mustard,Alluvial Soil,Adequate,0,0,0,0
39.1,0.0,30.5,30.2,3.7,80.9,40.7,Maize,Sandy Loam,Adequate,0,0,1,0
32.9,0.0,79.3,28.9,16.0,37.7,33.5,Maize,Clayey Loam,Low / Moderate Deficit,0,0,0,0
22.5,0.0,65.5,54.2,14.1,123.3,23.6,Maize,Clayey Loam,Saturated,0,0,0,0
28.1,11.6,73.3,18.1,7.9,6.8,28.6,Cotton,Clayey Loam,Critical Deficit,1,0,0,0
44.1,0.0,62.6,36.2,0.9,67.9,43.6,Wheat,Red Soil,Low / Moderate Deficit,0,0,1,0
32.4,0.0,57.7,33.5,7.4,81.4,31.5,Wheat,Black Soil,Low / Moderate Deficit,0,0,0,0
24.1,0.0,59.1,21.6,4.1,2.1,25.0,Sugarcane,Clayey Loam,Critical Deficit,1,0,0,0
35.9,0.0,76.2,30.7,11.0,66.6,38.4,Sugarcane,Black Soil,Adequate,0,0,0,0
32.1,0.0,56.5,18.0,2.0,52.4,30.9,Cotton,Red Soil,Adequate,0,0,0,0
17.0,0.0,42.8,18.8,1.4,42.9,17.3,Cotton,Sandy Loam,Low / Moderate Deficit,1,0,0,0
30.9,0.0,46.4,20.4,0.1,1.7,28.7,Pulses,Black Soil,Critical Deficit,1,0,0,0
30.1,0.0,37.7,25.1,0.1,26.2,30.3,Mustard,Black Soil,Adequate,0,0,0,0
31.4,0.0,63.7,18.0,4.3,31.8,33.3,Soybean,Red Soil,Low / Moderate Deficit,1,0,0,0
32.1,0.0,83.0,14.9,32.8,2.2,29.8,Cotton,Alluvial Soil,Critical Deficit,1,0,0,0
28.3,0.0,47.8,39.3,5.4,55.1,28.2,Cotton,Alluvial Soil,Adequate,0,0,0,0
37.5,0.0,75.3,14.5,14.2,6.5,36.1,Mustard,Sandy Loam,Critical Deficit,1,0,1,0
36.3,0.0,47.5,38.3,3.9,64.3,37.2,Mustard,Black Soil,Adequate,0,0,0,0
37.8,0.0,28.3,59.2,0.2,180.8,36.8,Cotton,Sandy Loam,Saturated,0,0,0,0
39.1,0.0,39.1,21.0,6.3,27.3,37.7,Sugarcane,Alluvial Soil,Adequate,0,0,1,0
38.7,0.0,39.8,34.7,0.8,70.0,41.7,Cotton,Clayey Loam,Low / Moderate Deficit,0,0,1,0
35.8,0.0,57.7,29.4,13.9,66.9,33.1,Maize,Red Soil,Low / Moderate Deficit,0,0,0,0
